"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","url_key","url_path","custom_design","page_layout","options_container","image_label","small_image_label","thumbnail_label","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","weight","price","special_price","msrp","status","visibility","vesbrand","featured","product_status","domestic_shipping_cost","international_shipping_cost","tax_class_id","is_recurring","description","short_description","meta_keyword","custom_layout_update","news_from_date","news_to_date","special_from_date","special_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","website","_media_image","_media_lable","_media_position","_media_is_disabled"
"admin","base","Default","simple","4,95","ch26","0","شلف چوبی","متا","فوق توصیف","1__224.jpg","1__224.jpg","1__224.jpg","product/26/شلف-چوبی/","product/26/شلف-چوبی/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","2.0000","420000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","",".","فوق واژه","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","شلف چوبی","0","simple","","","","","","",""
"admin","base","Default","simple","4,66","ch27","0","شال نخی دو رو","متا","فوق توصیف","1__225.jpg","1__225.jpg","1__225.jpg","product/27/شال-نخی-دو-رو/","product/27/شال-نخی-دو-رو/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","1.5000","980000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","<p>مهتاب علوى متولد سال ١٣٥٧<span style="font-size: 8pt; line-height: 21.3333px;">فارغ التحصيل رشته گرافيك از دانشگاه هنر&nbsp;</span>از سال ١٣٧٦ با نمايشهاى خصوصى شال و روسريهاى نقاشى شده ،فعاليت هنرى خود را در زمينه هنر كاربردى با تكيه بر دانسته ها و تجربيات كارگاهى خود از رشته گرافيك (شناخت مبانى فرم ورنگ) آغاز كردم تا به امروز كه در مزون شخصى ام تحت برند مهتاب ديزاين به طراحى مانتو و شال مشغولم.</p>
<div class="im_message_text ng-scope ng-isolate-scope" dir="auto">از آنجاييكه ساخت شابلونها و مهرهايى كه نقوش را با آنها چاپ ميكنم همگى دست ساز خودم هستند ، محصولات منحصر به فردى بوجود ميايد كه مشترى آثار، ميتوانيد از متفاوت پوشيدن خود لذت ببرد و اثر هنرى مورد علاقه اش را بپوشدو منحصر به فرد بدرخشد.</div>",".","فوق واژه","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","شال نخی دو رو","0","simple","","","","","","",""
"admin","base","Default","simple","4,66","ch27","0","شال نخی دو رو","متا","فوق توصیف","1__226.jpg","1__226.jpg","1__226.jpg","product/27/شال-نخی-دو-رو/","product/27/شال-نخی-دو-رو/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","1.5000","980000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","<p>مهتاب علوى متولد سال ١٣٥٧<span style="font-size: 8pt; line-height: 21.3333px;">فارغ التحصيل رشته گرافيك از دانشگاه هنر&nbsp;</span>از سال ١٣٧٦ با نمايشهاى خصوصى شال و روسريهاى نقاشى شده ،فعاليت هنرى خود را در زمينه هنر كاربردى با تكيه بر دانسته ها و تجربيات كارگاهى خود از رشته گرافيك (شناخت مبانى فرم ورنگ) آغاز كردم تا به امروز كه در مزون شخصى ام تحت برند مهتاب ديزاين به طراحى مانتو و شال مشغولم.</p>
<div class="im_message_text ng-scope ng-isolate-scope" dir="auto">از آنجاييكه ساخت شابلونها و مهرهايى كه نقوش را با آنها چاپ ميكنم همگى دست ساز خودم هستند ، محصولات منحصر به فردى بوجود ميايد كه مشترى آثار، ميتوانيد از متفاوت پوشيدن خود لذت ببرد و اثر هنرى مورد علاقه اش را بپوشدو منحصر به فرد بدرخشد.</div>",".","فوق واژه","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","شال نخی دو رو","0","simple","","","","","","",""
"admin","base","Default","simple","4,66","ch27","0","شال نخی دو رو","متا","فوق توصیف","1__227.jpg","1__227.jpg","1__227.jpg","product/27/شال-نخی-دو-رو/","product/27/شال-نخی-دو-رو/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","1.5000","980000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","<p>مهتاب علوى متولد سال ١٣٥٧<span style="font-size: 8pt; line-height: 21.3333px;">فارغ التحصيل رشته گرافيك از دانشگاه هنر&nbsp;</span>از سال ١٣٧٦ با نمايشهاى خصوصى شال و روسريهاى نقاشى شده ،فعاليت هنرى خود را در زمينه هنر كاربردى با تكيه بر دانسته ها و تجربيات كارگاهى خود از رشته گرافيك (شناخت مبانى فرم ورنگ) آغاز كردم تا به امروز كه در مزون شخصى ام تحت برند مهتاب ديزاين به طراحى مانتو و شال مشغولم.</p>
<div class="im_message_text ng-scope ng-isolate-scope" dir="auto">از آنجاييكه ساخت شابلونها و مهرهايى كه نقوش را با آنها چاپ ميكنم همگى دست ساز خودم هستند ، محصولات منحصر به فردى بوجود ميايد كه مشترى آثار، ميتوانيد از متفاوت پوشيدن خود لذت ببرد و اثر هنرى مورد علاقه اش را بپوشدو منحصر به فرد بدرخشد.</div>",".","فوق واژه","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","شال نخی دو رو","0","simple","","","","","","",""
"admin","base","Default","simple","4,66","ch27","0","شال نخی دو رو","متا","فوق توصیف","1__228.jpg","1__228.jpg","1__228.jpg","product/27/شال-نخی-دو-رو/","product/27/شال-نخی-دو-رو/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","1.5000","980000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","<p>مهتاب علوى متولد سال ١٣٥٧<span style="font-size: 8pt; line-height: 21.3333px;">فارغ التحصيل رشته گرافيك از دانشگاه هنر&nbsp;</span>از سال ١٣٧٦ با نمايشهاى خصوصى شال و روسريهاى نقاشى شده ،فعاليت هنرى خود را در زمينه هنر كاربردى با تكيه بر دانسته ها و تجربيات كارگاهى خود از رشته گرافيك (شناخت مبانى فرم ورنگ) آغاز كردم تا به امروز كه در مزون شخصى ام تحت برند مهتاب ديزاين به طراحى مانتو و شال مشغولم.</p>
<div class="im_message_text ng-scope ng-isolate-scope" dir="auto">از آنجاييكه ساخت شابلونها و مهرهايى كه نقوش را با آنها چاپ ميكنم همگى دست ساز خودم هستند ، محصولات منحصر به فردى بوجود ميايد كه مشترى آثار، ميتوانيد از متفاوت پوشيدن خود لذت ببرد و اثر هنرى مورد علاقه اش را بپوشدو منحصر به فرد بدرخشد.</div>",".","فوق واژه","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","شال نخی دو رو","0","simple","","","","","","",""
"admin","base","Default","simple","4,63","ch23","0","جاشمعی","متا","فوق توصیف","1__229.jpg","1__229.jpg","1__229.jpg","product/23/جاشمعی/","product/23/جاشمعی/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","1.5000","240000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","<div class="im_history_message_wrap ng-scope im_grouped">
<div class="im_message_outer_wrap">
<div class="im_message_wrap clearfix">
<div class="im_content_message_wrap ng-scope im_message_in">
<div class="im_message_meta pull-right text-right noselect">&nbsp;</div>
<div class="im_message_body">
<div class="im_message_text ng-scope ng-isolate-scope" dir="auto">شهرسفال عنوان یکی از مجموعه های فعال کشور در عرصه ی هنر_صنعت سفال و سرامیک می باشد که برای اولین بار، فعالیت خود را در سال ۱۳۴۸ هجری خورشیدی در شهرلالجین همدان آغازکرد.</div>
</div>
</div>
</div>
</div>
</div>
<div class="im_history_message_wrap ng-scope im_grouped">
<div class="im_message_outer_wrap">
<div class="im_message_wrap clearfix">
<div class="im_content_message_wrap ng-scope im_message_in">
<div class="im_message_meta pull-right text-right noselect" style="text-align: justify;">&nbsp;</div>
<div class="im_message_body" style="text-align: justify;">
<div class="im_message_text ng-scope ng-isolate-scope" dir="auto">در سال های آغازین، فعالیت های این مجموعه محدود در تولید ظروف سنتی مصرفی که غالبأ به رنگ های آبی فیروزه ای، لاجوردی ، سرمه ای و ... بود که حتی هم اکنون نیز تولید می شوند و طرفداران زیادی هم دارند.</div>
</div>
</div>
</div>
</div>
</div>
<div class="im_history_message_wrap ng-scope im_grouped" style="text-align: justify;">
<div class="im_message_outer_wrap">
<div class="im_message_wrap clearfix">
<div class="im_content_message_wrap ng-scope im_message_in">
<div class="im_message_meta pull-right text-right noselect">&nbsp;</div>
<div class="im_message_body">
<div class="im_message_text ng-scope ng-isolate-scope" dir="auto">با گذر زمان و با پیشرفت صنایع وابسته به سفال و سرامیک ، شهر سفال ناگزیر بود از پوشاندن جامه ی تجدد به فعالیت های خود(در عین حفظ قالب سنتی خود.)<br />بطوریکه ، تنها پس از گذشت چند سال از تاسیس مجموعه، مجسمه های گچی شهرسفال برای اولین بار راهی بازارهای داخلی و خارجی شد.<br />این روند همینطور ادامه یافت تا ظروف سرامیکی، پلی استری و ... هم به جمع تو",".","فوق واژه","","","","","","","","9.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","جاشمعی","0","simple","","","","","","",""
"admin","base","Default","simple","4,63","ch23","0","جاشمعی","متا","فوق توصیف","1__230.jpg","1__230.jpg","1__230.jpg","product/23/جاشمعی/","product/23/جاشمعی/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","1.5000","120000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","<div class="im_history_message_wrap ng-scope im_grouped">
<div class="im_message_outer_wrap">
<div class="im_message_wrap clearfix">
<div class="im_content_message_wrap ng-scope im_message_in">
<div class="im_message_meta pull-right text-right noselect">&nbsp;</div>
